product_id,name,category,calories,protein_g,carbs_g,fiber_g,fat_g,sugar_g,sodium_mg,sat_fat_g,has_high_fructose_corn_syrup,has_hydrogenated_oils,has_artificial_sweeteners,has_artificial_colors,has_healthy_evoo_oil,health_score,nutriscore_grade
PROD_02140,Lean Protein #2140,Lean Proteins & Poultry,185.5,34.8,2.8,0.6,11.4,0.8,170.5,0.6,0,0,0,0,1,8.91,A
PROD_02141,Processed Snack #2141,Processed Snacks & Sweets,510.8,4.2,62.5,2.0,22.1,31.1,167.5,12.0,1,1,0,1,0,1.0,E
PROD_02142,Nutrition Shake/Supplement #2142,Dietary Supplements & Shakes,153.0,24.7,8.1,2.9,2.2,5.4,120.6,1.4,0,0,0,0,0,10.0,A
PROD_02143,Condiment #2143,Condiments & Sauces,155.3,0.5,32.8,0.3,13.4,2.7,955.8,0.7,0,0,0,0,0,2.2,E
PROD_02144,Prepared Meal #2144,Fast Food & Prepared Meals,847.1,18.4,66.4,4.2,28.9,15.9,787.8,4.5,0,1,0,0,0,3.12,E
PROD_02145,Fresh Produce Item #2145,Whole Foods & Produce,70.3,0.5,24.5,4.1,0.6,4.9,12.1,0.5,0,0,0,0,0,5.35,C
PROD_02146,Beverage Item #2146,Beverages & Drinks,215.6,1.5,13.7,0.3,0.9,13.7,90.7,0.0,0,0,0,1,0,3.41,E
PROD_02147,Condiment #2147,Condiments & Sauces,62.3,1.5,17.7,0.2,0.8,7.2,1334.7,0.8,1,0,0,0,0,1.0,E
PROD_02148,Prepared Meal #2148,Fast Food & Prepared Meals,915.0,22.1,78.7,3.3,34.6,19.1,562.6,11.4,1,1,0,0,1,1.99,E
PROD_02149,Beverage Item #2149,Beverages & Drinks,160.7,0.3,44.1,0.3,1.0,44.1,41.2,0.0,1,0,0,0,0,1.0,E
PROD_02150,Processed Snack #2150,Processed Snacks & Sweets,390.8,5.3,45.1,1.2,8.7,43.4,476.0,7.3,0,1,0,0,0,2.06,E
PROD_02151,Lean Protein #2151,Lean Proteins & Poultry,212.7,42.8,1.9,0.5,6.4,1.9,357.7,3.0,0,0,0,0,1,8.09,A
PROD_02152,Beverage Item #2152,Beverages & Drinks,236.2,0.4,27.9,0.3,0.9,27.9,110.0,0.0,0,0,0,1,0,2.49,E
PROD_02153,Fresh Produce Item #2153,Whole Foods & Produce,107.9,2.1,21.2,6.7,0.9,8.5,36.5,0.0,0,0,0,0,0,5.74,C
PROD_02154,Dairy Product #2154,Dairy & Cheese,255.9,16.3,8.0,0.0,19.5,8.0,338.7,14.8,0,0,0,0,0,5.78,C
PROD_02155,Processed Snack #2155,Processed Snacks & Sweets,443.1,5.1,70.6,0.8,27.6,18.5,629.0,9.4,1,1,0,1,0,1.0,E
PROD_02156,Prepared Meal #2156,Fast Food & Prepared Meals,577.0,19.6,81.6,3.0,40.3,16.1,1066.2,5.1,0,1,0,1,0,3.23,E
PROD_02157,Superfood Oil/Nut #2157,Superfoods & Healthy Oils,182.0,8.8,1.9,1.9,25.2,1.6,4.5,3.1,0,0,0,0,1,5.73,C
PROD_02158,Dairy Product #2158,Dairy & Cheese,333.0,9.2,3.7,0.0,7.4,3.7,76.3,7.4,0,0,0,0,0,4.84,D
PROD_02159,Prepared Meal #2159,Fast Food & Prepared Meals,353.4,21.3,65.8,3.7,38.7,21.3,1645.0,5.5,0,0,0,0,0,5.51,C
PROD_02160,Nutrition Shake/Supplement #2160,Dietary Supplements & Shakes,109.4,37.3,22.4,4.0,4.6,4.0,313.1,1.6,0,0,0,0,0,9.92,A
PROD_02161,Prepared Meal #2161,Fast Food & Prepared Meals,601.4,24.4,88.5,4.4,34.4,6.3,459.9,5.7,0,0,0,0,1,5.91,C
PROD_02162,Processed Snack #2162,Processed Snacks & Sweets,346.7,4.3,32.5,2.1,15.8,32.5,701.8,6.3,0,1,0,1,0,1.24,E
PROD_02163,Dairy Product #2163,Dairy & Cheese,91.9,22.0,2.8,0.0,8.0,2.8,87.5,2.4,1,0,0,0,0,7.13,B
PROD_02164,Superfood Oil/Nut #2164,Superfoods & Healthy Oils,267.1,5.6,5.8,4.4,26.3,1.1,27.0,3.6,0,0,0,0,1,5.71,C
PROD_02165,Processed Snack #2165,Processed Snacks & Sweets,381.2,3.4,39.6,2.4,11.1,28.2,423.9,8.8,0,0,0,1,0,2.83,E
PROD_02166,Beverage Item #2166,Beverages & Drinks,112.8,1.4,33.9,0.5,0.0,15.4,16.3,0.0,1,0,1,0,0,1.0,E
PROD_02167,Beverage Item #2167,Beverages & Drinks,222.0,0.0,39.2,0.5,0.2,24.3,87.2,0.0,0,0,0,1,0,1.0,E
PROD_02168,Condiment #2168,Condiments & Sauces,104.4,0.7,10.0,1.0,6.8,10.0,1134.9,2.3,1,0,0,0,0,2.45,E
PROD_02169,Dairy Product #2169,Dairy & Cheese,109.4,9.2,7.9,0.0,19.4,7.9,242.1,13.3,0,0,0,0,0,4.93,D
PROD_02170,Grain/Legume #2170,Whole Grains & Legumes,273.9,8.2,59.0,8.0,4.4,2.4,121.3,0.8,0,0,0,0,1,5.81,C
PROD_02171,Beverage Item #2171,Beverages & Drinks,33.3,0.7,28.4,0.4,0.0,28.4,80.7,0.0,1,0,1,1,0,1.0,E
PROD_02172,Superfood Oil/Nut #2172,Superfoods & Healthy Oils,245.0,7.6,8.0,2.1,25.7,1.9,8.6,2.4,0,0,0,0,1,5.53,C
PROD_02173,Grain/Legume #2173,Whole Grains & Legumes,266.6,13.0,33.2,13.8,1.1,4.1,10.2,0.7,0,0,0,0,1,8.3,A
PROD_02174,Fresh Produce Item #2174,Whole Foods & Produce,37.0,2.6,10.8,3.4,0.4,6.5,46.8,0.0,0,0,0,0,0,6.17,C
PROD_02175,Fresh Produce Item #2175,Whole Foods & Produce,110.2,4.0,12.7,5.8,1.6,7.1,12.3,0.2,0,0,0,0,0,7.76,B
PROD_02176,Dairy Product #2176,Dairy & Cheese,375.0,23.4,16.3,0.0,28.7,3.6,127.5,4.0,1,0,0,0,0,5.75,C
PROD_02177,Lean Protein #2177,Lean Proteins & Poultry,203.1,25.2,1.8,0.8,8.3,0.7,315.7,2.8,0,0,0,0,0,7.88,B
PROD_02178,Superfood Oil/Nut #2178,Superfoods & Healthy Oils,155.2,5.9,6.4,0.7,20.8,1.4,37.3,1.4,0,0,0,0,1,6.17,C
PROD_02179,Fresh Produce Item #2179,Whole Foods & Produce,33.9,2.3,13.9,3.3,0.7,4.1,24.2,0.0,0,0,0,0,0,5.95,C
PROD_02180,Beverage Item #2180,Beverages & Drinks,62.6,0.9,54.6,0.2,0.6,1.9,18.6,0.0,1,0,0,1,0,1.0,E
PROD_02181,Beverage Item #2181,Beverages & Drinks,179.4,0.3,14.8,0.2,0.3,14.8,47.2,0.0,1,0,0,0,0,3.57,D
PROD_02182,Fresh Produce Item #2182,Whole Foods & Produce,79.6,3.4,15.4,6.7,0.7,12.6,23.1,0.3,0,0,0,0,0,6.57,B
PROD_02183,Processed Snack #2183,Processed Snacks & Sweets,295.1,2.5,52.9,0.8,16.5,18.0,322.1,9.2,0,1,0,1,0,1.0,E
PROD_02184,Prepared Meal #2184,Fast Food & Prepared Meals,801.9,27.3,49.0,4.9,32.3,16.3,1344.0,5.5,0,0,0,0,0,5.03,C
PROD_02185,Condiment #2185,Condiments & Sauces,32.6,0.0,25.0,0.8,3.8,7.3,1173.2,1.5,0,0,0,0,0,1.41,E
PROD_02186,Prepared Meal #2186,Fast Food & Prepared Meals,456.1,28.3,69.8,3.0,35.2,14.6,1650.8,4.8,0,0,0,0,0,4.85,D
PROD_02187,Grain/Legume #2187,Whole Grains & Legumes,245.1,14.5,49.1,9.2,4.8,2.8,194.1,0.7,0,0,0,0,0,8.29,A
PROD_02188,Beverage Item #2188,Beverages & Drinks,18.6,1.2,54.7,0.3,0.2,17.6,78.5,0.0,0,0,0,0,0,2.93,E
PROD_02189,Nutrition Shake/Supplement #2189,Dietary Supplements & Shakes,290.2,15.8,23.0,3.1,5.3,2.0,320.7,2.0,0,0,0,1,0,5.45,C
PROD_02190,Condiment #2190,Condiments & Sauces,78.4,1.4,33.7,0.2,15.5,12.4,1078.9,0.9,1,1,0,0,1,1.0,E
PROD_02191,Nutrition Shake/Supplement #2191,Dietary Supplements & Shakes,247.4,39.6,5.6,2.4,4.1,2.7,321.9,0.9,0,0,1,1,0,6.22,C
PROD_02192,Condiment #2192,Condiments & Sauces,134.6,1.5,3.2,0.6,13.9,3.2,922.6,0.2,1,1,0,1,1,1.0,E
PROD_02193,Processed Snack #2193,Processed Snacks & Sweets,317.3,4.5,43.0,0.7,19.1,26.5,239.8,7.2,0,0,0,0,0,5.14,C
PROD_02194,Dairy Product #2194,Dairy & Cheese,279.9,6.5,9.0,0.0,20.4,9.0,575.0,6.8,0,0,1,0,0,1.4,E
PROD_02195,Dairy Product #2195,Dairy & Cheese,124.7,16.6,14.3,0.0,23.8,12.4,210.3,3.3,0,0,0,0,0,6.18,C
PROD_02196,Dairy Product #2196,Dairy & Cheese,149.9,7.1,16.8,0.0,31.5,9.9,581.9,5.9,0,0,0,0,0,4.3,D
PROD_02197,Nutrition Shake/Supplement #2197,Dietary Supplements & Shakes,240.2,15.5,10.0,7.6,2.5,8.9,277.8,2.0,0,0,0,0,0,8.86,A
PROD_02198,Nutrition Shake/Supplement #2198,Dietary Supplements & Shakes,147.3,42.2,18.8,3.0,2.5,3.8,236.9,2.2,0,0,1,1,0,5.56,C
PROD_02199,Prepared Meal #2199,Fast Food & Prepared Meals,766.1,29.5,63.0,3.2,36.8,6.2,1063.9,10.4,0,0,0,0,0,6.05,C
PROD_02200,Beverage Item #2200,Beverages & Drinks,16.8,0.3,34.8,0.2,0.8,29.9,107.1,0.0,0,0,1,1,0,1.0,E
PROD_02201,Superfood Oil/Nut #2201,Superfoods & Healthy Oils,162.7,7.5,7.8,3.9,19.4,0.9,27.0,2.4,0,0,0,0,1,6.49,C
PROD_02202,Condiment #2202,Condiments & Sauces,37.2,1.2,18.3,0.6,1.5,18.3,207.0,1.4,0,0,1,0,0,1.0,E
PROD_02203,Processed Snack #2203,Processed Snacks & Sweets,358.0,5.5,43.5,1.5,28.8,18.6,526.0,6.2,0,1,0,0,0,3.28,E
PROD_02204,Nutrition Shake/Supplement #2204,Dietary Supplements & Shakes,254.3,23.3,8.1,3.1,8.1,6.5,97.4,2.0,0,0,0,0,0,6.95,B
PROD_02205,Prepared Meal #2205,Fast Food & Prepared Meals,943.6,30.7,94.6,3.5,19.8,17.1,1500.0,15.9,0,0,0,0,0,4.93,D
PROD_02206,Processed Snack #2206,Processed Snacks & Sweets,313.0,3.0,72.3,1.5,18.9,20.1,150.1,11.0,1,0,0,0,0,1.37,E
PROD_02207,Prepared Meal #2207,Fast Food & Prepared Meals,614.8,24.8,74.7,4.8,45.9,16.1,1534.7,5.7,0,0,0,0,0,4.56,D
PROD_02208,Fresh Produce Item #2208,Whole Foods & Produce,35.0,2.1,7.5,3.5,0.4,3.4,44.7,0.3,0,0,0,0,0,8.93,A
PROD_02209,Dairy Product #2209,Dairy & Cheese,298.4,24.8,2.2,0.0,11.9,2.2,233.0,8.9,0,0,1,0,0,5.23,C
PROD_02210,Superfood Oil/Nut #2210,Superfoods & Healthy Oils,258.3,1.0,0.5,0.1,23.9,0.2,0.9,1.4,0,0,0,0,1,8.36,A
PROD_02211,Grain/Legume #2211,Whole Grains & Legumes,289.4,9.3,53.0,12.8,3.8,4.3,22.0,0.3,0,0,0,0,0,6.98,B
PROD_02212,Superfood Oil/Nut #2212,Superfoods & Healthy Oils,270.1,8.2,7.3,4.5,24.8,1.4,1.2,1.4,0,0,0,0,1,7.21,B
PROD_02213,Prepared Meal #2213,Fast Food & Prepared Meals,633.5,17.5,74.0,2.5,33.9,9.9,1750.9,17.8,0,0,0,1,0,2.23,E
PROD_02214,Processed Snack #2214,Processed Snacks & Sweets,542.0,1.4,54.0,2.8,28.8,19.7,243.6,9.4,1,0,0,1,0,1.69,E
PROD_02215,Superfood Oil/Nut #2215,Superfoods & Healthy Oils,178.6,3.5,2.4,2.4,24.5,1.9,3.4,1.8,0,0,0,0,1,4.73,D
PROD_02216,Superfood Oil/Nut #2216,Superfoods & Healthy Oils,182.3,8.6,3.5,2.8,23.5,1.5,29.1,3.6,0,0,0,0,1,5.54,C
PROD_02217,Beverage Item #2217,Beverages & Drinks,35.1,0.1,9.6,0.5,0.7,9.6,113.6,0.0,0,0,0,1,0,1.0,E
PROD_02218,Prepared Meal #2218,Fast Food & Prepared Meals,807.6,35.3,79.2,3.0,19.0,11.6,567.9,5.6,0,0,0,0,0,6.09,C
PROD_02219,Grain/Legume #2219,Whole Grains & Legumes,340.3,6.9,49.4,6.1,2.1,1.3,113.0,0.9,0,0,0,0,0,5.23,C
PROD_02220,Condiment #2220,Condiments & Sauces,81.7,1.8,19.4,0.8,3.2,14.5,1301.9,1.7,1,1,0,0,1,1.0,E
PROD_02221,Condiment #2221,Condiments & Sauces,60.4,1.4,25.3,1.3,9.7,18.5,443.7,2.2,0,0,1,1,0,1.0,E
PROD_02222,Beverage Item #2222,Beverages & Drinks,21.8,0.6,39.0,0.1,0.7,3.2,46.8,0.0,0,0,0,0,0,2.91,E
PROD_02223,Nutrition Shake/Supplement #2223,Dietary Supplements & Shakes,256.0,30.6,24.6,5.9,6.0,5.2,320.7,1.1,1,0,1,1,0,5.33,C
PROD_02224,Grain/Legume #2224,Whole Grains & Legumes,150.7,15.2,33.1,14.2,4.8,1.5,20.2,0.6,0,0,0,0,0,8.82,A
PROD_02225,Nutrition Shake/Supplement #2225,Dietary Supplements & Shakes,257.4,34.7,7.1,1.8,6.5,7.1,159.8,2.2,0,0,1,0,0,6.55,B
PROD_02226,Prepared Meal #2226,Fast Food & Prepared Meals,524.6,33.2,48.1,1.6,31.0,5.2,841.6,13.0,0,1,0,1,0,3.87,D
PROD_02227,Nutrition Shake/Supplement #2227,Dietary Supplements & Shakes,293.7,22.1,8.8,1.9,7.6,5.2,154.4,2.5,0,0,0,1,0,5.39,C
PROD_02228,Grain/Legume #2228,Whole Grains & Legumes,337.2,13.5,50.0,9.1,1.5,2.5,121.7,0.8,0,0,0,0,0,7.25,B
PROD_02229,Dairy Product #2229,Dairy & Cheese,157.2,16.7,11.1,0.0,9.3,10.2,251.0,9.3,0,0,0,0,0,4.21,D
PROD_02230,Dairy Product #2230,Dairy & Cheese,88.9,9.2,2.9,0.0,23.2,2.9,78.9,13.7,0,0,0,0,0,4.89,D
PROD_02231,Dairy Product #2231,Dairy & Cheese,310.3,15.1,10.4,0.0,3.9,6.3,251.1,3.9,0,0,0,0,0,6.26,C
PROD_02232,Condiment #2232,Condiments & Sauces,133.2,0.2,26.1,0.8,7.9,19.6,243.6,0.7,0,0,0,1,0,1.0,E
PROD_02233,Nutrition Shake/Supplement #2233,Dietary Supplements & Shakes,160.5,27.0,23.7,2.8,5.5,0.8,235.9,2.4,0,0,0,0,0,8.25,A
PROD_02234,Prepared Meal #2234,Fast Food & Prepared Meals,467.3,36.3,54.0,4.6,47.6,17.3,1688.7,16.1,0,1,0,0,0,3.74,D
PROD_02235,Beverage Item #2235,Beverages & Drinks,40.8,0.5,57.5,0.2,0.5,17.1,62.9,0.0,0,0,0,1,0,1.1,E
PROD_02236,Grain/Legume #2236,Whole Grains & Legumes,314.3,11.4,54.9,8.3,1.9,1.3,75.0,0.2,0,0,0,0,0,6.13,C
PROD_02237,Dairy Product #2237,Dairy & Cheese,286.9,14.3,14.7,0.0,6.4,12.1,128.6,6.4,0,0,0,0,0,6.06,C
PROD_02238,Beverage Item #2238,Beverages & Drinks,90.4,1.1,44.0,0.0,0.2,44.0,104.8,0.0,1,0,0,0,0,1.0,E
PROD_02239,Fresh Produce Item #2239,Whole Foods & Produce,66.3,2.4,5.2,5.2,1.1,4.0,8.0,0.0,0,0,0,0,0,8.4,A
PROD_02240,Lean Protein #2240,Lean Proteins & Poultry,118.4,29.3,1.0,0.9,7.6,0.6,331.9,1.6,0,0,0,0,1,8.2,A
PROD_02241,Grain/Legume #2241,Whole Grains & Legumes,271.4,6.6,35.9,7.3,1.8,3.6,166.0,0.8,0,0,0,0,0,5.89,C
PROD_02242,Processed Snack #2242,Processed Snacks & Sweets,333.3,2.7,43.0,1.4,25.3,20.1,593.3,11.1,1,1,1,1,0,1.0,E
PROD_02243,Superfood Oil/Nut #2243,Superfoods & Healthy Oils,239.7,3.4,5.2,0.2,15.3,0.5,13.8,1.6,0,0,0,0,1,5.54,C
PROD_02244,Nutrition Shake/Supplement #2244,Dietary Supplements & Shakes,280.2,20.1,18.8,4.4,2.9,8.5,214.2,0.6,0,0,0,1,0,6.89,B
PROD_02245,Prepared Meal #2245,Fast Food & Prepared Meals,701.5,15.6,86.2,1.6,18.2,6.1,1162.9,12.7,0,1,0,0,1,2.48,E
PROD_02246,Prepared Meal #2246,Fast Food & Prepared Meals,519.0,17.9,85.9,5.7,42.7,4.5,1511.4,11.4,0,0,0,1,0,2.41,E
PROD_02247,Dairy Product #2247,Dairy & Cheese,359.7,20.0,7.8,0.0,24.0,7.8,161.7,9.1,0,0,1,0,0,4.04,D
PROD_02248,Beverage Item #2248,Beverages & Drinks,232.0,1.2,48.8,0.2,0.7,48.8,48.3,0.0,0,0,0,0,0,1.0,E
PROD_02249,Grain/Legume #2249,Whole Grains & Legumes,312.1,12.0,40.4,6.8,4.3,3.1,23.0,0.7,0,0,0,0,0,7.53,B
PROD_02250,Grain/Legume #2250,Whole Grains & Legumes,348.0,9.2,55.5,5.7,2.9,0.8,97.8,0.2,0,0,0,0,0,6.23,C
PROD_02251,Grain/Legume #2251,Whole Grains & Legumes,317.1,13.7,58.3,12.7,1.3,3.9,40.0,0.4,0,0,0,0,0,6.6,B
PROD_02252,Nutrition Shake/Supplement #2252,Dietary Supplements & Shakes,271.8,23.0,6.4,6.4,3.4,6.4,101.0,2.2,0,0,0,0,0,7.59,B
PROD_02253,Prepared Meal #2253,Fast Food & Prepared Meals,449.6,16.1,51.2,3.5,49.9,5.6,1685.6,17.0,0,0,0,0,0,4.08,D
PROD_02254,Processed Snack #2254,Processed Snacks & Sweets,267.6,3.6,35.2,2.9,19.2,24.5,252.4,6.5,1,1,0,1,0,1.0,E
PROD_02255,Prepared Meal #2255,Fast Food & Prepared Meals,440.5,30.5,77.7,4.4,33.6,16.1,1494.6,17.5,0,0,0,0,0,4.67,D
PROD_02256,Prepared Meal #2256,Fast Food & Prepared Meals,691.0,14.9,87.8,2.2,20.4,7.5,1332.1,5.5,0,1,0,1,0,1.38,E
PROD_02257,Lean Protein #2257,Lean Proteins & Poultry,248.6,44.2,0.9,0.9,8.8,0.8,345.9,3.2,0,0,0,0,1,8.86,A
PROD_02258,Dairy Product #2258,Dairy & Cheese,239.8,19.5,14.0,0.0,4.7,6.8,215.8,3.8,0,0,0,0,0,6.55,B
PROD_02259,Dairy Product #2259,Dairy & Cheese,292.1,13.1,3.0,0.0,24.4,3.0,81.5,2.1,0,0,0,1,0,4.56,D
PROD_02260,Grain/Legume #2260,Whole Grains & Legumes,311.0,14.8,47.8,12.4,4.0,1.1,44.1,0.8,0,0,0,0,0,7.66,B
PROD_02261,Nutrition Shake/Supplement #2261,Dietary Supplements & Shakes,262.8,38.1,4.0,4.0,8.2,4.0,124.6,1.7,0,0,1,0,0,8.2,A
PROD_02262,Fresh Produce Item #2262,Whole Foods & Produce,31.9,3.1,10.1,3.1,1.2,10.1,22.8,0.0,0,0,0,0,0,6.69,B
PROD_02263,Fresh Produce Item #2263,Whole Foods & Produce,112.6,2.5,21.9,2.7,0.3,3.6,27.0,0.2,0,0,0,0,0,5.08,C
PROD_02264,Prepared Meal #2264,Fast Food & Prepared Meals,908.5,25.7,78.2,5.5,54.6,13.1,1540.9,11.9,0,0,0,0,0,5.48,C
PROD_02265,Beverage Item #2265,Beverages & Drinks,59.9,1.2,42.8,0.4,0.3,42.8,114.0,0.0,0,0,0,1,0,1.0,E
PROD_02266,Nutrition Shake/Supplement #2266,Dietary Supplements & Shakes,188.9,33.5,8.2,6.3,3.2,7.3,259.1,2.2,0,0,0,0,0,10.0,A
PROD_02267,Grain/Legume #2267,Whole Grains & Legumes,308.3,9.4,26.4,6.2,4.0,1.7,132.6,0.8,0,0,0,0,0,6.14,C
PROD_02268,Condiment #2268,Condiments & Sauces,67.8,0.4,14.1,1.0,12.6,14.1,1258.1,0.9,1,0,0,1,0,1.0,E
PROD_02269,Nutrition Shake/Supplement #2269,Dietary Supplements & Shakes,178.9,29.4,22.9,6.6,3.3,4.2,155.9,2.3,0,0,0,0,0,10.0,A
PROD_02270,Nutrition Shake/Supplement #2270,Dietary Supplements & Shakes,180.8,20.5,22.2,7.2,2.3,11.6,209.9,2.3,0,0,0,1,0,8.54,A
PROD_02271,Dairy Product #2271,Dairy & Cheese,313.1,10.6,9.6,0.0,10.2,9.6,479.5,7.6,0,0,0,1,0,2.65,E
PROD_02272,Processed Snack #2272,Processed Snacks & Sweets,376.4,1.1,49.1,2.2,19.4,31.7,362.3,4.2,0,0,0,1,0,3.91,D
PROD_02273,Processed Snack #2273,Processed Snacks & Sweets,466.2,3.6,33.1,1.3,9.9,33.1,298.9,8.5,1,0,0,0,0,3.67,D
PROD_02274,Condiment #2274,Condiments & Sauces,29.7,0.2,31.8,0.7,12.4,4.8,226.3,2.7,0,1,0,0,0,2.32,E
PROD_02275,Fresh Produce Item #2275,Whole Foods & Produce,25.8,2.5,17.6,3.8,1.5,6.9,37.3,0.1,0,0,0,0,0,6.03,C
PROD_02276,Lean Protein #2276,Lean Proteins & Poultry,205.5,36.6,2.1,0.8,9.0,0.6,289.8,1.8,0,0,0,0,1,9.24,A
PROD_02277,Grain/Legume #2277,Whole Grains & Legumes,242.2,10.0,38.7,10.3,5.0,2.3,40.6,0.7,0,0,0,0,0,7.98,B
PROD_02278,Dairy Product #2278,Dairy & Cheese,139.4,20.9,4.1,0.0,29.5,4.1,56.8,18.4,0,0,0,0,0,5.37,C
PROD_02279,Grain/Legume #2279,Whole Grains & Legumes,272.8,15.1,59.4,13.1,4.7,2.8,137.1,0.5,0,0,0,0,1,8.19,A
PROD_02280,Fresh Produce Item #2280,Whole Foods & Produce,27.7,1.1,22.9,3.8,0.5,2.2,18.4,0.4,0,0,0,0,0,5.13,C
PROD_02281,Dairy Product #2281,Dairy & Cheese,294.3,22.0,5.7,0.0,8.4,2.2,291.3,8.4,0,0,0,0,0,6.78,B
PROD_02282,Condiment #2282,Condiments & Sauces,112.7,0.2,17.8,1.5,1.6,15.0,554.8,1.6,0,0,0,1,0,1.0,E
PROD_02283,Beverage Item #2283,Beverages & Drinks,189.5,0.5,49.0,0.1,0.0,8.5,118.4,0.0,1,0,1,1,0,1.0,E
PROD_02284,Fresh Produce Item #2284,Whole Foods & Produce,43.6,0.7,13.3,5.7,1.3,5.5,43.7,0.2,0,0,0,0,0,4.49,D
PROD_02285,Fresh Produce Item #2285,Whole Foods & Produce,82.4,2.6,17.6,3.0,0.6,4.7,29.3,0.2,0,0,0,0,0,5.95,C
PROD_02286,Processed Snack #2286,Processed Snacks & Sweets,409.8,2.7,32.1,1.4,19.4,12.4,523.3,11.0,1,0,1,0,0,1.33,E
PROD_02287,Superfood Oil/Nut #2287,Superfoods & Healthy Oils,146.8,8.9,3.6,0.6,13.9,0.5,25.5,2.0,0,0,0,0,1,6.56,B
PROD_02288,Condiment #2288,Condiments & Sauces,101.3,0.6,18.0,1.4,9.0,18.0,580.9,2.9,1,0,0,0,1,1.0,E
PROD_02289,Lean Protein #2289,Lean Proteins & Poultry,197.4,27.9,3.3,0.4,5.2,0.2,65.7,3.0,0,0,0,0,0,7.8,B
PROD_02290,Nutrition Shake/Supplement #2290,Dietary Supplements & Shakes,246.4,18.1,21.1,3.3,6.0,3.7,270.0,1.9,0,0,1,1,0,4.35,D
PROD_02291,Dairy Product #2291,Dairy & Cheese,306.6,18.2,12.7,0.0,24.1,12.7,285.9,14.7,0,0,0,0,0,5.95,C
PROD_02292,Condiment #2292,Condiments & Sauces,52.2,1.9,4.9,0.0,12.1,4.9,1085.1,2.2,0,0,0,1,0,1.86,E
PROD_02293,Dairy Product #2293,Dairy & Cheese,252.6,9.0,11.4,0.0,28.7,7.9,448.0,12.5,0,0,0,0,0,5.79,C
PROD_02294,Processed Snack #2294,Processed Snacks & Sweets,306.8,3.0,31.0,2.0,17.3,31.0,567.2,6.3,1,0,1,1,0,1.0,E
PROD_02295,Beverage Item #2295,Beverages & Drinks,194.7,0.5,24.6,0.2,0.8,13.3,116.6,0.0,0,0,1,1,0,1.0,E
PROD_02296,Dairy Product #2296,Dairy & Cheese,232.8,7.2,9.3,0.0,11.3,5.8,175.7,7.7,0,0,0,0,0,5.45,C
PROD_02297,Fresh Produce Item #2297,Whole Foods & Produce,37.5,1.4,14.1,7.7,0.4,14.0,37.3,0.3,0,0,0,0,0,5.3,C
PROD_02298,Prepared Meal #2298,Fast Food & Prepared Meals,878.4,19.7,40.2,1.9,36.8,21.9,645.8,5.4,0,0,0,1,0,3.42,E
PROD_02299,Condiment #2299,Condiments & Sauces,66.8,1.8,3.4,0.4,14.6,3.4,333.9,2.9,0,0,0,1,1,2.92,E
PROD_02300,Condiment #2300,Condiments & Sauces,153.2,1.0,13.2,1.2,3.5,2.9,254.9,0.1,1,0,0,0,0,2.11,E
PROD_02301,Processed Snack #2301,Processed Snacks & Sweets,400.7,5.8,34.6,1.7,17.2,31.8,677.8,10.5,0,0,0,1,0,2.62,E
PROD_02302,Beverage Item #2302,Beverages & Drinks,38.1,1.2,11.8,0.2,0.9,4.7,13.3,0.0,0,0,1,1,0,1.0,E
PROD_02303,Prepared Meal #2303,Fast Food & Prepared Meals,611.2,20.7,64.5,3.5,14.3,8.3,738.6,8.9,1,1,0,1,0,1.41,E
PROD_02304,Prepared Meal #2304,Fast Food & Prepared Meals,738.7,27.8,39.2,1.8,53.6,6.7,847.5,14.7,0,1,0,0,0,4.99,D
PROD_02305,Superfood Oil/Nut #2305,Superfoods & Healthy Oils,217.9,4.2,4.4,0.3,16.7,1.7,34.6,3.9,0,0,0,0,1,4.91,D
PROD_02306,Condiment #2306,Condiments & Sauces,143.0,0.5,4.0,0.6,2.6,4.0,1336.2,2.5,0,0,0,0,0,4.01,D
PROD_02307,Nutrition Shake/Supplement #2307,Dietary Supplements & Shakes,136.7,23.2,8.3,4.5,3.7,6.4,250.8,2.1,0,0,1,1,0,6.71,B
PROD_02308,Prepared Meal #2308,Fast Food & Prepared Meals,450.1,16.1,37.9,3.4,47.2,12.8,944.5,5.5,1,0,0,1,0,2.27,E
PROD_02309,Nutrition Shake/Supplement #2309,Dietary Supplements & Shakes,180.9,23.1,23.8,3.2,2.0,2.4,307.2,1.7,0,0,0,0,0,8.25,A
PROD_02310,Nutrition Shake/Supplement #2310,Dietary Supplements & Shakes,148.5,39.3,21.3,1.4,6.8,1.2,228.4,1.8,0,0,0,0,0,8.57,A
PROD_02311,Processed Snack #2311,Processed Snacks & Sweets,543.6,5.2,48.6,2.0,10.6,24.8,627.0,8.4,0,1,0,1,0,2.14,E
PROD_02312,Prepared Meal #2312,Fast Food & Prepared Meals,489.5,35.1,84.1,4.1,33.1,15.6,1079.4,13.0,0,0,0,0,0,6.41,C
PROD_02313,Beverage Item #2313,Beverages & Drinks,158.0,0.5,38.7,0.0,0.9,38.7,32.1,0.0,0,0,0,1,0,1.0,E
PROD_02314,Superfood Oil/Nut #2314,Superfoods & Healthy Oils,158.6,7.1,4.6,0.2,19.8,1.6,13.8,3.7,0,0,0,0,1,5.75,C
PROD_02315,Condiment #2315,Condiments & Sauces,19.5,0.2,26.1,0.6,6.0,25.0,781.4,2.7,0,1,0,1,0,1.0,E
